Id;Name;Duration;LastRun;LastResults;Verdict;Cycle;Stage
457;82465;54977;2015-02-24 18:32:00;[];0;5;8
458;82506;56343;2015-02-24 18:32:00;[];0;5;8
459;82415;57791;2015-02-24 18:32:00;[];1;5;8
460;78214;56065;2015-02-24 18:32:00;[];0;5;8
461;78297;55960;2015-02-24 18:32:00;[1];0;5;8
462;82467;57194;2015-02-24 18:32:00;[];0;5;8
463;78215;54675;2015-02-24 18:32:00;[];0;5;8
464;78213;56602;2015-02-24 18:32:00;[];1;5;8
465;82501;56108;2015-02-24 18:32:00;[];0;5;8
466;78212;55966;2015-02-24 18:32:00;[];0;5;8
467;82504;55301;2015-02-24 18:32:00;[];0;5;8
468;82503;54878;2015-02-24 18:32:00;[];0;5;8
469;82466;56927;2015-02-24 18:32:00;[];0;5;8
470;82502;54467;2015-02-24 18:32:00;[];0;5;8
471;82505;55351;2015-02-24 18:32:00;[];1;5;8
472;78296;57069;2015-02-24 18:32:00;[1];0;5;8
473;78216;56457;2015-02-24 18:32:00;[];0;5;8
474;82507;55497;2015-02-24 18:32:00;[];1;5;8
475;82418;59461;2015-02-24 18:32:00;[];1;5;8
476;78293;59936;2015-02-24 18:32:00;[1];0;5;8
477;82511;56619;2015-02-24 18:32:00;[];1;5;8
478;82510;56324;2015-02-24 18:32:00;[];1;5;8
479;78294;58425;2015-02-24 18:32:00;[1];0;5;8
480;82464;55842;2015-02-24 18:32:00;[];0;5;8
481;82417;59378;2015-02-24 18:32:00;[];1;5;8
482;82468;56461;2015-02-24 18:32:00;[];0;5;8
483;78217;56784;2015-02-24 18:32:00;[];0;5;8
484;82509;56140;2015-02-24 18:32:00;[];1;5;8
485;82500;56233;2015-02-24 18:32:00;[];1;5;8
486;78295;54629;2015-02-24 18:32:00;[1];0;5;8
487;82508;56933;2015-02-24 18:32:00;[];1;5;8
488;78298;54810;2015-02-24 18:32:00;[1];0;5;8
489;82416;58272;2015-02-24 18:32:00;[];1;5;8
490;78218;57479;2015-02-24 18:32:00;[];0;5;8
491;82422;55148;2015-02-24 18:32:00;[];1;5;8
492;82487;55235;2015-02-24 18:32:00;[];0;5;8
493;82423;54769;2015-02-24 18:32:00;[];1;5;8
494;78282;57595;2015-02-24 18:32:00;[1];0;5;8
495;78208;57678;2015-02-24 18:32:00;[0];0;5;8
496;78285;57158;2015-02-24 18:32:00;[1];0;5;8
497;78283;54665;2015-02-24 18:32:00;[1];0;5;8
498;82461;56578;2015-02-24 18:32:00;[];0;5;8
499;82460;56147;2015-02-24 18:32:00;[];0;5;8
500;82496;56442;2015-02-24 18:32:00;[];1;5;8
501;78226;57675;2015-02-24 18:32:00;[0];0;5;8
502;82471;54924;2015-02-24 18:32:00;[];1;5;8
503;78225;55495;2015-02-24 18:32:00;[0];0;5;8
504;78284;54963;2015-02-24 18:32:00;[1];0;5;8
505;82659;54397;2015-02-24 18:33:00;[];1;5;8
506;82603;55124;2015-02-24 18:33:00;[];1;5;8
507;82658;56378;2015-02-24 18:33:00;[];1;5;8
508;82638;55061;2015-02-24 18:33:00;[];1;5;8
509;82602;55512;2015-02-24 18:33:00;[];1;5;8
510;82528;57808;2015-02-24 18:33:00;[];1;5;8
511;82535;59732;2015-02-24 18:33:00;[];1;5;8
512;82601;49913;2015-02-24 18:33:00;[];1;5;8
513;82563;55467;2015-02-24 18:33:00;[];1;5;8
514;82598;55713;2015-02-24 18:33:00;[];1;5;8
515;82600;55467;2015-02-24 18:33:00;[];1;5;8
516;82562;55642;2015-02-24 18:33:00;[];1;5;8
517;82564;56218;2015-02-24 18:33:00;[];1;5;8
518;82599;54919;2015-02-24 18:33:00;[];1;5;8
519;82646;57144;2015-02-24 18:33:00;[];1;5;8
520;82597;54885;2015-02-24 18:33:00;[];1;5;8
521;82605;57549;2015-02-24 18:33:00;[];1;5;8
522;82561;55872;2015-02-24 18:33:00;[];1;5;8
523;82644;58001;2015-02-24 18:33:00;[];1;5;8
524;82611;55121;2015-02-24 18:33:00;[];1;5;8
525;82556;56575;2015-02-24 18:33:00;[];1;5;8
526;82527;56682;2015-02-24 18:33:00;[];1;5;8
527;82647;57406;2015-02-24 18:33:00;[];1;5;8
528;82610;55513;2015-02-24 18:33:00;[];1;5;8
529;82557;57504;2015-02-24 18:33:00;[];1;5;8
530;82609;57791;2015-02-24 18:33:00;[];1;5;8
531;82537;55482;2015-02-24 18:33:00;[];1;5;8
532;82656;55625;2015-02-24 18:33:00;[];1;5;8
533;82558;56944;2015-02-24 18:33:00;[];1;5;8
534;82608;55425;2015-02-24 18:33:00;[];1;5;8
535;82607;57067;2015-02-24 18:33:00;[];1;5;8
536;82637;55933;2015-02-24 18:33:00;[];1;5;8
537;82560;57036;2015-02-24 18:33:00;[];1;5;8
538;82606;55230;2015-02-24 18:33:00;[];1;5;8
539;82536;58649;2015-02-24 18:33:00;[];1;5;8
540;82657;55825;2015-02-24 18:33:00;[];1;5;8
541;82596;55754;2015-02-24 18:33:00;[];1;5;8
542;82604;55909;2015-02-24 18:33:00;[];1;5;8
543;82595;58229;2015-02-24 18:33:00;[];1;5;8
544;82529;58991;2015-02-24 18:33:00;[];1;5;8
545;82594;56715;2015-02-24 18:33:00;[];1;5;8
546;82582;55736;2015-02-24 18:33:00;[];1;5;8
547;82662;55922;2015-02-24 18:33:00;[];1;5;8
548;82642;56877;2015-02-24 18:33:00;[];1;5;8
549;82581;56050;2015-02-24 18:33:00;[];1;5;8
550;82570;55508;2015-02-24 18:33:00;[];1;5;8
551;82580;56740;2015-02-24 18:33:00;[];1;5;8
552;82530;54944;2015-02-24 18:33:00;[];1;5;8
553;82579;57514;2015-02-24 18:33:00;[];1;5;8
554;82583;59865;2015-02-24 18:33:00;[];1;5;8
555;82571;55729;2015-02-24 18:33:00;[];1;5;8
556;82643;59151;2015-02-24 18:33:00;[];1;5;8
557;82532;59530;2015-02-24 18:33:00;[];1;5;8
558;82573;55222;2015-02-24 18:33:00;[];1;5;8
559;82577;57578;2015-02-24 18:33:00;[];1;5;8
560;82531;55498;2015-02-24 18:33:00;[];1;5;8
561;82574;57417;2015-02-24 18:33:00;[];1;5;8
562;82576;57719;2015-02-24 18:33:00;[];1;5;8
563;82575;55517;2015-02-24 18:33:00;[];1;5;8
564;82578;57496;2015-02-24 18:33:00;[];1;5;8
565;82584;57295;2015-02-24 18:33:00;[];1;5;8
566;82569;56698;2015-02-24 18:33:00;[];1;5;8
567;82533;55398;2015-02-24 18:33:00;[];1;5;8
568;82565;56105;2015-02-24 18:33:00;[];1;5;8
569;82655;55947;2015-02-24 18:33:00;[];1;5;8
570;82593;55483;2015-02-24 18:33:00;[];1;5;8
571;82592;55320;2015-02-24 18:33:00;[];1;5;8
572;82591;56776;2015-02-24 18:33:00;[];1;5;8
573;82566;57061;2015-02-24 18:33:00;[];1;5;8
574;82590;55713;2015-02-24 18:33:00;[];1;5;8
575;82589;55111;2015-02-24 18:33:00;[];1;5;8
576;82660;56831;2015-02-24 18:33:00;[];1;5;8
577;82645;57991;2015-02-24 18:33:00;[];1;5;8
578;82567;56827;2015-02-24 18:33:00;[];1;5;8
579;82588;56109;2015-02-24 18:33:00;[];1;5;8
580;82661;58341;2015-02-24 18:33:00;[];1;5;8
581;82587;55005;2015-02-24 18:33:00;[];1;5;8
582;82568;56142;2015-02-24 18:33:00;[];1;5;8
583;82534;59386;2015-02-24 18:33:00;[];1;5;8
584;82586;57163;2015-02-24 18:33:00;[];1;5;8
585;82641;56392;2015-02-24 18:33:00;[];1;5;8
586;82585;55203;2015-02-24 18:33:00;[];1;5;8
587;82639;55045;2015-02-24 18:33:00;[];1;5;8
588;82555;55519;2015-02-24 18:33:00;[];1;5;8
589;82540;56754;2015-02-24 18:33:00;[];1;5;8
590;82612;54995;2015-02-24 18:33:00;[];1;5;8
591;82547;54602;2015-02-24 18:33:00;[];1;5;8
592;82634;55723;2015-02-24 18:33:00;[];1;5;8
593;82542;55659;2015-02-24 18:33:00;[];1;5;8
594;82620;56171;2015-02-24 18:33:00;[];1;5;8
595;82629;57113;2015-02-24 18:33:00;[];1;5;8
596;82653;54792;2015-02-24 18:33:00;[];1;5;8
597;82650;55619;2015-02-24 18:33:00;[];0;5;8
598;82548;58269;2015-02-24 18:33:00;[];1;5;8
599;82526;57228;2015-02-24 18:33:00;[];1;5;8
600;82619;56977;2015-02-24 18:33:00;[];1;5;8
601;82630;55772;2015-02-24 18:33:00;[];1;5;8
602;82549;55101;2015-02-24 18:33:00;[];1;5;8
603;82618;56106;2015-02-24 18:33:00;[];1;5;8
604;82541;54796;2015-02-24 18:33:00;[];1;5;8
605;82635;55423;2015-02-24 18:33:00;[];1;5;8
606;82621;55455;2015-02-24 18:33:00;[];1;5;8
607;82633;56279;2015-02-24 18:33:00;[];1;5;8
608;82525;55133;2015-02-24 18:33:00;[];1;5;8
609;82626;56560;2015-02-24 18:33:00;[];1;5;8
610;82539;55777;2015-02-24 18:33:00;[];1;5;8
611;82625;56426;2015-02-24 18:33:00;[];1;5;8
612;82651;55747;2015-02-24 18:33:00;[];1;5;8
613;82545;58031;2015-02-24 18:33:00;[];1;5;8
614;82649;55223;2015-02-24 18:33:00;[];0;5;8
615;82627;56368;2015-02-24 18:33:00;[];1;5;8
616;82624;55027;2015-02-24 18:33:00;[];1;5;8
617;82623;57539;2015-02-24 18:33:00;[];1;5;8
618;82613;55677;2015-02-24 18:33:00;[];1;5;8
619;82546;55781;2015-02-24 18:33:00;[];1;5;8
620;82543;57263;2015-02-24 18:33:00;[];1;5;8
621;82622;55837;2015-02-24 18:33:00;[];1;5;8
622;82628;56321;2015-02-24 18:33:00;[];1;5;8
623;82652;54952;2015-02-24 18:33:00;[];1;5;8
624;82617;55809;2015-02-24 18:33:00;[];1;5;8
625;82631;55973;2015-02-24 18:33:00;[];1;5;8
626;82544;57703;2015-02-24 18:33:00;[];1;5;8
627;82648;52799;2015-02-24 18:33:00;[];1;5;8
628;82524;54973;2015-02-24 18:33:00;[];1;5;8
629;82636;54726;2015-02-24 18:33:00;[];1;5;8
630;82538;57654;2015-02-24 18:33:00;[];1;5;8
631;82554;55248;2015-02-24 18:33:00;[];1;5;8
632;82552;58363;2015-02-24 18:33:00;[];1;5;8
633;82615;55283;2015-02-24 18:33:00;[];1;5;8
634;82632;54324;2015-02-24 18:33:00;[];1;5;8
635;82616;57704;2015-02-24 18:33:00;[];1;5;8
636;82614;56637;2015-02-24 18:33:00;[];1;5;8
637;82551;58743;2015-02-24 18:33:00;[];1;5;8
638;82654;56860;2015-02-24 18:33:00;[];1;5;8
639;82417;59378;2015-02-25 09:38:00;[1];0;5;9
640;82418;59461;2015-02-25 09:38:00;[1];0;5;9
641;82415;57791;2015-02-25 09:38:00;[1];1;5;9
642;82416;58272;2015-02-25 09:38:00;[1];0;5;9
643;82442;56296;2015-02-25 09:48:00;[1];0;5;9
644;82431;55444;2015-02-25 09:48:00;[1];0;5;9
645;82438;56181;2015-02-25 09:48:00;[1];0;5;9
646;82419;26714;2015-02-25 09:48:00;[1];1;5;9
647;82426;55007;2015-02-25 09:48:00;[1];0;5;9
648;82441;58132;2015-02-25 09:48:00;[1];1;5;9
649;82443;55994;2015-02-25 09:48:00;[1];0;5;9
650;82420;55796;2015-02-25 09:48:00;[1];0;5;9
651;82434;57460;2015-02-25 09:48:00;[1];0;5;9
652;82424;55886;2015-02-25 09:48:00;[1];0;5;9
653;82427;56490;2015-02-25 09:48:00;[1];1;5;9
654;82429;58401;2015-02-25 09:48:00;[1];0;5;9
655;82422;55148;2015-02-25 09:48:00;[1];0;5;9
656;82433;56058;2015-02-25 09:48:00;[1];0;5;9
657;82425;54746;2015-02-25 09:48:00;[1];0;5;9
658;82445;55643;2015-02-25 09:48:00;[1];1;5;9
659;82430;57141;2015-02-25 09:48:00;[1];0;5;9
660;82444;55000;2015-02-25 09:48:00;[1];0;5;9
661;82421;55549;2015-02-25 09:48:00;[1];0;5;9
662;82428;56815;2015-02-25 09:48:00;[1];0;5;9
663;82440;56302;2015-02-25 09:48:00;[1];0;5;9
664;82432;56187;2015-02-25 09:48:00;[1];0;5;9
665;82437;55591;2015-02-25 09:48:00;[1];0;5;9
666;82423;54769;2015-02-25 09:48:00;[1];0;5;9
667;82435;56933;2015-02-25 09:48:00;[1];0;5;9
668;82510;56324;2015-02-25 10:39:00;[1];0;5;9
669;82507;55497;2015-02-25 10:39:00;[1];1;5;9
670;82523;56065;2015-02-25 10:39:00;[1];0;5;9
671;82516;58788;2015-02-25 10:39:00;[1];0;5;9
672;82508;56933;2015-02-25 10:39:00;[1];0;5;9
673;82527;56682;2015-02-25 10:39:00;[1];0;5;9
674;82517;56708;2015-02-25 10:39:00;[1];0;5;9
675;82526;57228;2015-02-25 10:39:00;[1];0;5;9
676;82509;56140;2015-02-25 10:39:00;[1];0;5;9
677;82522;58512;2015-02-25 10:39:00;[1];0;5;9
678;82519;56380;2015-02-25 10:39:00;[1];1;5;9
679;82518;55235;2015-02-25 10:39:00;[1];0;5;9
680;82514;55381;2015-02-25 10:39:00;[1];0;5;9
681;82528;57808;2015-02-25 10:39:00;[1];0;5;9
682;82531;55498;2015-02-25 10:39:00;[1];0;5;9
683;82525;55133;2015-02-25 10:39:00;[1];0;5;9
684;82524;54973;2015-02-25 10:39:00;[1];0;5;9
685;82513;54743;2015-02-25 10:39:00;[1];0;5;9
686;82533;55398;2015-02-25 10:39:00;[1];1;5;9
687;82520;57278;2015-02-25 10:39:00;[1];0;5;9
688;82532;59530;2015-02-25 10:39:00;[1];0;5;9
689;82530;54944;2015-02-25 10:39:00;[1];0;5;9
690;82521;56830;2015-02-25 10:39:00;[1];0;5;9
691;82529;58991;2015-02-25 10:39:00;[1];0;5;9
692;82511;56619;2015-02-25 10:39:00;[1];0;5;9
693;82515;55231;2015-02-25 10:39:00;[1];0;5;9
694;82512;56949;2015-02-25 10:39:00;[1];0;5;9
695;82580;56740;2015-02-25 12:09:00;[1];0;5;9
696;82643;59151;2015-02-25 12:09:00;[1];1;5;9
697;82650;55619;2015-02-25 12:09:00;[0];0;5;9
698;82578;57496;2015-02-25 12:09:00;[1];0;5;9
699;82575;55517;2015-02-25 12:09:00;[1];0;5;9
700;82629;57113;2015-02-25 12:09:00;[1];1;5;9
701;82586;57163;2015-02-25 12:09:00;[1];0;5;9
702;82651;55747;2015-02-25 12:09:00;[1];0;5;9
703;82576;57719;2015-02-25 12:09:00;[1];1;5;9
704;82627;56368;2015-02-25 12:09:00;[1];0;5;9
705;82631;55973;2015-02-25 12:09:00;[1];0;5;9
706;82642;56877;2015-02-25 12:09:00;[1];1;5;9
707;82581;56050;2015-02-25 12:09:00;[1];1;5;9
708;82579;57514;2015-02-25 12:09:00;[1];0;5;9
709;82582;55736;2015-02-25 12:09:00;[1];0;5;9
710;82577;57578;2015-02-25 12:09:00;[1];0;5;9
711;82628;56321;2015-02-25 12:09:00;[1];0;5;9
712;82633;56279;2015-02-25 12:09:00;[1];0;5;9
713;82662;55922;2015-02-25 12:09:00;[1];0;5;9
714;82584;57295;2015-02-25 12:09:00;[1];0;5;9
715;82630;55772;2015-02-25 12:09:00;[1];0;5;9
716;82644;58001;2015-02-25 12:09:00;[1];1;5;9
717;82583;59865;2015-02-25 12:09:00;[1];0;5;9
718;82632;54324;2015-02-25 12:09:00;[1];0;5;9
719;82613;55677;2015-02-25 12:09:00;[1];1;5;9
720;82587;55005;2015-02-25 12:09:00;[1];0;5;9
721;82602;55512;2015-02-25 12:09:00;[1];0;5;9
722;82603;55124;2015-02-25 12:09:00;[1];0;5;9
723;82604;55909;2015-02-25 12:09:00;[1];0;5;9
724;82636;54726;2015-02-25 12:09:00;[1];0;5;9
725;82619;56977;2015-02-25 12:09:00;[1];0;5;9
726;82658;56378;2015-02-25 12:09:00;[1];0;5;9
727;82638;55061;2015-02-25 12:09:00;[1];0;5;9
728;82605;57549;2015-02-25 12:09:00;[1];0;5;9
729;82654;56860;2015-02-25 12:09:00;[1];0;5;9
730;82657;55825;2015-02-25 12:09:00;[1];0;5;9
731;82606;55230;2015-02-25 12:09:00;[1];0;5;9
732;82618;56106;2015-02-25 12:09:00;[1];0;5;9
733;82607;57067;2015-02-25 12:09:00;[1];0;5;9
734;82617;55809;2015-02-25 12:09:00;[1];0;5;9
735;82608;55425;2015-02-25 12:09:00;[1];0;5;9
736;82609;57791;2015-02-25 12:09:00;[1];0;5;9
737;82616;57704;2015-02-25 12:09:00;[1];0;5;9
738;82647;57406;2015-02-25 12:09:00;[1];1;5;9
739;82610;55513;2015-02-25 12:09:00;[1];0;5;9
740;82615;55283;2015-02-25 12:09:00;[1];0;5;9
741;82656;55625;2015-02-25 12:09:00;[1];0;5;9
742;82611;55121;2015-02-25 12:09:00;[1];0;5;9
743;82612;54995;2015-02-25 12:09:00;[1];0;5;9
744;82648;52799;2015-02-25 12:09:00;[1];0;5;9
745;82637;55933;2015-02-25 12:09:00;[1];0;5;9
746;82655;55947;2015-02-25 12:09:00;[1];0;5;9
747;82614;56637;2015-02-25 12:09:00;[1];0;5;9
748;82635;55423;2015-02-25 12:09:00;[1];0;5;9
749;82645;57991;2015-02-25 12:09:00;[1];1;5;9
750;82601;49913;2015-02-25 12:09:00;[1];0;5;9
751;82600;55467;2015-02-25 12:09:00;[1];0;5;9
752;82626;56560;2015-02-25 12:09:00;[1];0;5;9
753;82588;56109;2015-02-25 12:09:00;[1];0;5;9
754;82661;58341;2015-02-25 12:09:00;[1];0;5;9
755;82625;56426;2015-02-25 12:09:00;[1];1;5;9
756;82652;54952;2015-02-25 12:09:00;[1];0;5;9
757;82589;55111;2015-02-25 12:09:00;[1];0;5;9
758;82590;55713;2015-02-25 12:09:00;[1];1;5;9
759;82649;55223;2015-02-25 12:09:00;[0];0;5;9
760;82591;56776;2015-02-25 12:09:00;[1];1;5;9
761;82624;55027;2015-02-25 12:09:00;[1];0;5;9
762;82646;57144;2015-02-25 12:09:00;[1];1;5;9
763;82592;55320;2015-02-25 12:09:00;[1];1;5;9
764;82641;56392;2015-02-25 12:09:00;[1];1;5;9
765;82593;55483;2015-02-25 12:09:00;[1];0;5;9
766;82623;57539;2015-02-25 12:09:00;[1];0;5;9
767;82634;55723;2015-02-25 12:09:00;[1];0;5;9
768;82595;58229;2015-02-25 12:09:00;[1];0;5;9
769;82639;55045;2015-02-25 12:09:00;[1];0;5;9
770;82596;55754;2015-02-25 12:09:00;[1];1;5;9
771;82597;54885;2015-02-25 12:09:00;[1];1;5;9
772;82660;56831;2015-02-25 12:09:00;[1];0;5;9
773;82622;55837;2015-02-25 12:09:00;[1];1;5;9
774;82598;55713;2015-02-25 12:09:00;[1];0;5;9
775;82659;54397;2015-02-25 12:09:00;[1];0;5;9
776;82653;54792;2015-02-25 12:09:00;[1];0;5;9
777;82621;55455;2015-02-25 12:09:00;[1];0;5;9
778;82599;54919;2015-02-25 12:09:00;[1];0;5;9
779;82620;56171;2015-02-25 12:09:00;[1];0;5;9
780;82594;56715;2015-02-25 12:09:00;[1];0;5;9
781;82585;55203;2015-02-25 12:09:00;[1];1;5;9
782;82552;58363;2015-02-25 12:09:00;[1];0;5;9
783;82534;59386;2015-02-25 12:09:00;[1];1;5;9
784;82551;58743;2015-02-25 12:09:00;[1];0;5;9
785;82573;55222;2015-02-25 12:09:00;[1];0;5;9
786;82546;55781;2015-02-25 12:09:00;[1];0;5;9
787;82545;58031;2015-02-25 12:09:00;[1];0;5;9
788;82535;59732;2015-02-25 12:09:00;[1];0;5;9
789;82539;55777;2015-02-25 12:09:00;[1];0;5;9
790;82540;56754;2015-02-25 12:09:00;[1];0;5;9
791;82561;55872;2015-02-25 12:09:00;[1];0;5;9
792;82568;56142;2015-02-25 12:09:00;[1];0;5;9
793;82556;56575;2015-02-25 12:09:00;[1];1;5;9
794;82570;55508;2015-02-25 12:09:00;[1];0;5;9
795;82562;55642;2015-02-25 12:09:00;[1];1;5;9
796;82543;57263;2015-02-25 12:09:00;[1];0;5;9
797;82541;54796;2015-02-25 12:09:00;[1];0;5;9
798;82537;55482;2015-02-25 12:09:00;[1];0;5;9
799;82571;55729;2015-02-25 12:09:00;[1];0;5;9
800;82565;56105;2015-02-25 12:09:00;[1];0;5;9
801;82549;55101;2015-02-25 12:09:00;[1];1;5;9
802;82555;55519;2015-02-25 12:09:00;[1];1;5;9
803;82569;56698;2015-02-25 12:09:00;[1];0;5;9
804;82566;57061;2015-02-25 12:09:00;[1];0;5;9
805;82544;57703;2015-02-25 12:09:00;[1];0;5;9
806;82563;55467;2015-02-25 12:09:00;[1];1;5;9
807;82558;56944;2015-02-25 12:09:00;[1];1;5;9
808;82554;55248;2015-02-25 12:09:00;[1];0;5;9
809;82547;54602;2015-02-25 12:09:00;[1];0;5;9
810;82538;57654;2015-02-25 12:09:00;[1];0;5;9
811;82564;56218;2015-02-25 12:09:00;[1];0;5;9
812;82560;57036;2015-02-25 12:09:00;[1];0;5;9
813;82536;58649;2015-02-25 12:09:00;[1];0;5;9
814;82557;57504;2015-02-25 12:09:00;[1];0;5;9
815;82574;57417;2015-02-25 12:09:00;[1];0;5;9
816;82567;56827;2015-02-25 12:09:00;[1];0;5;9
817;82542;55659;2015-02-25 12:09:00;[1];0;5;9
818;82548;58269;2015-02-25 12:09:00;[1];0;5;9
819;82675;56221;2015-02-25 16:37:00;[];1;6;10
820;82679;55789;2015-02-25 16:37:00;[];1;6;10
821;82678;55241;2015-02-25 16:37:00;[];1;6;10
822;82681;56096;2015-02-25 16:37:00;[];1;6;10
823;82676;55495;2015-02-25 16:37:00;[];1;6;10
824;82674;54703;2015-02-25 16:37:00;[];1;6;10
825;82677;55987;2015-02-25 16:37:00;[];1;6;10
826;82680;56008;2015-02-25 16:37:00;[];1;6;10
827;82714;54719;2015-02-25 17:04:00;[];1;6;10
828;82746;58128;2015-02-25 17:04:00;[];0;6;10
829;82783;60342;2015-02-25 17:04:00;[];0;6;10
830;82784;57087;2015-02-25 17:04:00;[];0;6;10
831;82697;55178;2015-02-25 17:04:00;[];0;6;10
832;82744;58099;2015-02-25 17:04:00;[];0;6;10
833;82715;54731;2015-02-25 17:04:00;[];0;6;10
834;82745;56888;2015-02-25 17:04:00;[];0;6;10
835;82698;55870;2015-02-25 17:04:00;[];0;6;10
836;82703;55052;2015-02-25 17:04:00;[];1;6;10
837;82840;55287;2015-02-25 17:04:00;[];1;6;10
838;82738;41061;2015-02-25 17:04:00;[];0;6;10
839;82789;58490;2015-02-25 17:04:00;[];0;6;10
840;82693;54075;2015-02-25 17:04:00;[];0;6;10
841;82836;54322;2015-02-25 17:04:00;[];0;6;10
842;82837;56427;2015-02-25 17:04:00;[];1;6;10
843;82707;55235;2015-02-25 17:04:00;[];0;6;10
844;82717;54555;2015-02-25 17:04:00;[];0;6;10
845;82788;57213;2015-02-25 17:04:00;[];0;6;10
846;82694;54902;2015-02-25 17:04:00;[];0;6;10
847;82696;55029;2015-02-25 17:04:00;[];0;6;10
848;82740;58651;2015-02-25 17:04:00;[];0;6;10
849;82741;58599;2015-02-25 17:04:00;[];0;6;10
850;82838;57556;2015-02-25 17:04:00;[];0;6;10
851;82742;57082;2015-02-25 17:04:00;[];0;6;10
852;82839;57522;2015-02-25 17:04:00;[];0;6;10
853;82747;56320;2015-02-25 17:04:00;[];0;6;10
854;82786;57306;2015-02-25 17:04:00;[];0;6;10
855;82695;55273;2015-02-25 17:04:00;[];0;6;10
856;82743;57174;2015-02-25 17:04:00;[];0;6;10
857;82785;55110;2015-02-25 17:04:00;[];0;6;10
858;82787;58710;2015-02-25 17:04:00;[];0;6;10
859;82716;57279;2015-02-25 17:04:00;[];0;6;10
860;82700;54866;2015-02-25 17:04:00;[];0;6;10
861;82782;60600;2015-02-25 17:04:00;[];0;6;10
862;82775;57448;2015-02-25 17:04:00;[];0;6;10
863;82704;55281;2015-02-25 17:04:00;[];0;6;10
864;82760;57426;2015-02-25 17:04:00;[];0;6;10
865;82774;58294;2015-02-25 17:04:00;[];0;6;10
866;82709;54526;2015-02-25 17:04:00;[];1;6;10
867;82773;57978;2015-02-25 17:04:00;[];0;6;10
868;82761;58376;2015-02-25 17:04:00;[];1;6;10
869;82705;54741;2015-02-25 17:04:00;[];0;6;10
870;82772;58516;2015-02-25 17:04:00;[];0;6;10
871;82759;57215;2015-02-25 17:04:00;[];1;6;10
872;82771;60123;2015-02-25 17:04:00;[];0;6;10
873;82763;56184;2015-02-25 17:04:00;[];0;6;10
874;82770;57084;2015-02-25 17:04:00;[];0;6;10
875;82706;55013;2015-02-25 17:04:00;[];0;6;10
876;82769;60587;2015-02-25 17:04:00;[];0;6;10
877;82764;58095;2015-02-25 17:04:00;[];0;6;10
878;82708;55230;2015-02-25 17:04:00;[];0;6;10
879;82768;58977;2015-02-25 17:04:00;[];1;6;10
880;82765;57598;2015-02-25 17:04:00;[];0;6;10
881;82767;58747;2015-02-25 17:04:00;[];0;6;10
882;82762;57954;2015-02-25 17:04:00;[];0;6;10
883;82710;55852;2015-02-25 17:04:00;[];0;6;10
884;82758;57830;2015-02-25 17:04:00;[];0;6;10
885;82776;55894;2015-02-25 17:04:00;[];0;6;10
886;82749;57116;2015-02-25 17:04:00;[];1;6;10
887;82781;55318;2015-02-25 17:04:00;[];0;6;10
888;82699;56318;2015-02-25 17:04:00;[];0;6;10
889;82750;57651;2015-02-25 17:04:00;[];0;6;10
890;82713;53931;2015-02-25 17:04:00;[];0;6;10
891;82780;55583;2015-02-25 17:04:00;[];0;6;10
892;82751;59973;2015-02-25 17:04:00;[];0;6;10
893;82835;55363;2015-02-25 17:04:00;[];0;6;10
894;82752;59809;2015-02-25 17:04:00;[];0;6;10
895;82712;56248;2015-02-25 17:04:00;[];0;6;10
896;82779;55672;2015-02-25 17:04:00;[];0;6;10
897;82753;56445;2015-02-25 17:04:00;[];0;6;10
898;82701;56593;2015-02-25 17:04:00;[];0;6;10
899;82754;56852;2015-02-25 17:04:00;[];1;6;10
900;82778;57552;2015-02-25 17:04:00;[];0;6;10
901;82755;56918;2015-02-25 17:04:00;[];0;6;10
902;82702;56346;2015-02-25 17:04:00;[];0;6;10
903;82777;56022;2015-02-25 17:04:00;[];0;6;10
904;82711;56731;2015-02-25 17:04:00;[];0;6;10
905;82756;60585;2015-02-25 17:04:00;[];1;6;10
906;82757;60259;2015-02-25 17:04:00;[];0;6;10
907;82748;56967;2015-02-25 17:04:00;[];0;6;10
908;82790;55836;2015-02-25 17:04:00;[];0;6;10
909;82739;55410;2015-02-25 17:04:00;[];0;6;10
910;82692;56075;2015-02-25 17:04:00;[];0;6;10
911;82726;59343;2015-02-25 17:04:00;[];0;6;10
912;82807;58668;2015-02-25 17:04:00;[];1;6;10
913;82806;58950;2015-02-25 17:04:00;[];0;6;10
914;82727;56948;2015-02-25 17:04:00;[];0;6;10
915;82824;56532;2015-02-25 17:04:00;[];0;6;10
916;82805;56698;2015-02-25 17:04:00;[];0;6;10
917;82722;59818;2015-02-25 17:04:00;[];0;6;10
918;82825;55642;2015-02-25 17:04:00;[];0;6;10
919;82685;56268;2015-02-25 17:04:00;[];0;6;10
920;82804;56057;2015-02-25 17:04:00;[];0;6;10
921;82675;56221;2015-02-25 17:04:00;[1];0;6;11
922;82803;54597;2015-02-25 17:04:00;[];0;6;11
923;82728;57607;2015-02-25 17:04:00;[];0;6;11
924;82826;56440;2015-02-25 17:04:00;[];0;6;11
925;82802;55277;2015-02-25 17:04:00;[];0;6;11
926;82721;60023;2015-02-25 17:04:00;[];1;6;11
927;82801;57525;2015-02-25 17:04:00;[];0;6;11
928;82729;60053;2015-02-25 17:04:00;[];0;6;11
929;82800;55307;2015-02-25 17:04:00;[];1;6;11
930;82827;55607;2015-02-25 17:04:00;[];1;6;11
